"CountryCode","year","population","region"
"CMR",1993,12758881,"Africa"
"COD",1993,38833595,"Africa"
"COG",1993,2648507,"Africa"
"COL",1993,36195168,"Americas"
"COM",1993,449274,"Africa"
"CPV",1993,369014,"Africa"
"CRI",1993,3341004,"Americas"
"CUB",1993,10794135,"Americas"
"CUW",1993,144299,"Americas"
"CYM",1993,28646,"Americas"
"CYP",1993,818751,"Asia"
"CZE",1993,10329855,"Europe"
"DEU",1993,81156363,"Europe"
"DJI",1993,618495,"Africa"
"DMA",1993,71210,"Americas"
"DNK",1993,5188628,"Europe"
"DOM",1993,7611465,"Americas"
"DZA",1993,27786259,"Africa"
"ECU",1993,10951202,"Americas"
"EGY",1993,61275601,"Africa"
"ERI",1993,3099047,"Africa"
"ESP",1993,39361262,"Europe"
"EST",1993,1494128,"Europe"
"ETH",1993,53532956,"Africa"
"FIN",1993,5066447,"Europe"
"FJI",1993,755026,"Oceania"
"FRA",1993,59106766,"Europe"
"FRO",1993,46640,"Europe"
"FSM",1993,103934,"Oceania"
"GAB",1993,1031504,"Africa"
"GBR",1993,57718614,"Europe"
"GEO",1993,4911100,"Asia"
"GHA",1993,15896432,"Africa"
"GIB",1993,29623,"Europe"
"GIN",1993,7163236,"Africa"
"GMB",1993,1008358,"Africa"
"GNB",1993,1088569,"Africa"
"GNQ",1993,470610,"Africa"
"GRC",1993,10460415,"Europe"
"GRD",1993,98305,"Americas"
"GRL",1993,55200,"Americas"
"GTM",1993,9938692,"Americas"
"GUM",1993,139818,"Oceania"
"GUY",1993,753484,"Americas"
"HKG",1993,5901000,"Asia"
"HND",1993,5398805,"Americas"
"HRV",1993,4640000,"Europe"
"HTI",1993,7530705,"Americas"
"HUN",1993,10357523,"Europe"
"IDN",1993,190879523,"Asia"
"IMN",1993,69656,"Europe"
"IND",1993,924057817,"Asia"
"IRL",1993,3576261,"Europe"
"IRN",1993,58991218,"Asia"
"IRQ",1993,19011917,"Asia"
"ISL",1993,263725,"Europe"
"ISR",1993,5261000,"Asia"
"ITA",1993,56831821,"Europe"
"JAM",1993,2488782,"Americas"
"JOR",1993,4189431,"Asia"
"JPN",1993,124536000,"Asia"
"KAZ",1993,16330419,"Asia"
"KEN",1993,25754114,"Africa"
"KGZ",1993,4516700,"Asia"
"KHM",1993,9968275,"Asia"
"KIR",1993,75719,"Oceania"
"KNA",1993,41846,"Americas"
"KOR",1993,44194628,"Asia"
"KWT",1993,NA,"Asia"
"LAO",1993,4623280,"Asia"
"LBN",1993,2900854,"Asia"
"LBR",1993,2000248,"Africa"
"LBY",1993,4755289,"Africa"
"LCA",1993,143565,"Americas"
"LIE",1993,29919,"Europe"
"LKA",1993,17728000,"Asia"
"LSO",1993,1700362,"Africa"
"LTU",1993,3682613,"Europe"
"LUX",1993,397475,"Europe"
"LVA",1993,2563290,"Europe"
"MAC",1993,370345,"Asia"
"MAF",1993,33238,"Americas"
"MAR",1993,26237417,"Africa"
"MCO",1993,30138,"Europe"
"MDA",1993,3701000,"Europe"
"MDG",1993,12675460,"Africa"
"MDV",1993,242000,"Asia"
"MEX",1993,90600453,"Americas"
"MHL",1993,50048,"Oceania"
"MKD",1993,1984028,"Europe"
"MLI",1993,9105472,"Africa"
"MLT",1993,371308,"Europe"
"MMR",1993,42209778,"Asia"
"MNE",1993,610170,"Europe"
"MNG",1993,2263200,"Asia"
"MNP",1993,50602,"Oceania"
"MOZ",1993,14636995,"Africa"
"MRT",1993,2199791,"Africa"
"MUS",1993,1097374,"Africa"
"MWI",1993,9755857,"Africa"
"MYS",1993,19494967,"Asia"
"NAM",1993,1559983,"Africa"
"NCL",1993,184496,"Oceania"
"NER",1993,8842415,"Africa"
"NGA",1993,102761737,"Africa"
"NIC",1993,4426580,"Americas"
"NLD",1993,15290368,"Europe"
"NOR",1993,4311991,"Europe"
"NPL",1993,20321175,"Asia"
"NRU",1993,9719,"Oceania"
"NZL",1993,3572200,"Oceania"
"OMN",1993,2072111,"Asia"
"PAK",1993,116749560,"Asia"
"PAN",1993,2629644,"Americas"
"PER",1993,23184228,"Americas"
"PHL",1993,66650247,"Asia"
"PLW",1993,16342,"Oceania"
"PNG",1993,4651169,"Oceania"
"POL",1993,38461408,"Europe"
"PRI",1993,3615497,"Americas"
"PRK",1993,21265834,"Asia"
"PRT",1993,9964675,"Europe"
"PRY",1993,4541902,"Americas"
"PSE",1993,2262676,"Asia"
"PYF",1993,208345,"Oceania"
"QAT",1993,501566,"Asia"
"ROU",1993,22763280,"Europe"
"RUS",1993,148520000,"Europe"
"RWA",1993,6299909,"Africa"
"SAU",1993,17859750,"Asia"
"SDN",1993,22535937,"Africa"
"SEN",1993,8272170,"Africa"
"SGP",1993,3313471,"Asia"
"SLB",1993,339456,"Oceania"
"SLE",1993,4307299,"Africa"
"SLV",1993,5474000,"Americas"
"SMR",1993,25141,"Europe"
"SOM",1993,7519811,"Africa"
"SRB",1993,7699307,"Europe"
"SSD",1993,5490915,"Africa"
"STP",1993,121407,"Africa"
"SUR",1993,430039,"Americas"
"SVK",1993,5325305,"Europe"
"SVN",1993,1991746,"Europe"
"SWE",1993,8718561,"Europe"
"SWZ",1993,924025,"Africa"
"SXM",1993,NA,"Americas"
"SYC",1993,72253,"Africa"
"SYR",1993,13564167,"Asia"
"TCA",1993,13789,"Americas"
"TCD",1993,6555603,"Africa"
"TGO",1993,4064926,"Africa"
"THA",1993,58364891,"Asia"
"TJK",1993,5594114,"Asia"
"TKM",1993,4010789,"Asia"
"TLS",1993,833611,"Asia"
"TON",1993,95644,"Oceania"
"TTO",1993,1244407,"Americas"
"TUN",1993,8784888,"Africa"
"TUR",1993,56653729,"Asia"
"TUV",1993,9156,"Oceania"
"TZA",1993,28149328,"Africa"
"UGA",1993,19275422,"Africa"
"UKR",1993,52179210,"Europe"
"URY",1993,3178155,"Americas"
"USA",1993,259919000,"Americas"
"UZB",1993,21942000,"Asia"
"VCT",1993,108092,"Americas"
"VEN",1993,21263443,"Americas"
"VGB",1993,17703,"Americas"
"VIR",1993,106577,"Americas"
"VNM",1993,69644500,"Asia"
"VUT",1993,159814,"Oceania"
"WSM",1993,167207,"Oceania"
"YEM",1993,14017239,"Asia"
"ZAF",1993,39619539,"Africa"
"ZMB",1993,8669168,"Africa"
"ZWE",1993,10905756,"Africa"
"ABW",1994,76700,"Americas"
"AFG",1994,16172719,"Asia"
"AGO",1994,13841301,"Africa"
"ALB",1994,3207536,"Europe"
"AND",1994,62677,"Europe"
"ARE",1994,2328686,"Asia"
"ARG",1994,34558115,"Americas"
"ARM",1994,3283660,"Asia"
"ASM",1994,51803,"Oceania"
"ATG",1994,71719,"Americas"
"AUS",1994,17855000,"Oceania"
"AUT",1994,7936118,"Europe"
"AZE",1994,7597000,"Asia"
"BDI",1994,5871607,"Africa"
"BEL",1994,10115603,"Europe"
"BEN",1994,5714220,"Africa"
"BFA",1994,9816588,"Africa"
"BGD",1994,116182267,"Asia"
"BGR",1994,8443591,"Europe"
"BHR",1994,549588,"Asia"
"BHS",1994,275895,"Americas"
"BIH",1994,3948816,"Europe"
"BLR",1994,10227000,"Europe"
"BLZ",1994,201674,"Americas"
"BMU",1994,59320,"Americas"
"BOL",1994,7418861,"Americas"
"BRA",1994,159705123,"Americas"
"BRB",1994,264015,"Americas"
"BRN",1994,289525,"Asia"
"BTN",1994,516503,"Asia"
"BWA",1994,1532622,"Africa"
"CAF",1994,3267670,"Africa"
"CAN",1994,29111906,"Americas"
"CHE",1994,6993795,"Europe"
"CHL",1994,14091389,"Americas"
"CHN",1994,1191835000,"Asia"
"CIV",1994,14083611,"Africa"
"CMR",1994,13109660,"Africa"
"COD",1994,40273701,"Africa"
"COG",1994,2722497,"Africa"
"COL",1994,36823537,"Americas"
"COM",1994,462277,"Africa"
"CPV",1994,379156,"Africa"
"CRI",1994,3425690,"Americas"
"CUB",1994,10850585,"Americas"
"CUW",1994,144630,"Americas"
"CYM",1994,30055,"Americas"
"CYP",1994,837110,"Asia"
"CZE",1994,10333587,"Europe"
"DEU",1994,81438348,"Europe"
"DJI",1994,622366,"Africa"
"DMA",1994,71373,"Americas"
"DNK",1994,5206180,"Europe"
"DOM",1994,7753052,"Americas"
"DZA",1994,28362253,"Africa"
"ECU",1994,11196479,"Americas"
"EGY",1994,62495745,"Africa"
"ERI",1994,3085443,"Africa"
"ESP",1994,39549108,"Europe"
"EST",1994,1462514,"Europe"
"ETH",1994,55431123,"Africa"
"FIN",1994,5088333,"Europe"
"FJI",1994,765667,"Oceania"
"FRA",1994,59327194,"Europe"
"FRO",1994,46250,"Europe"
"FSM",1994,106057,"Oceania"
"GAB",1994,1058663,"Africa"
"GBR",1994,57865745,"Europe"
"GEO",1994,4861600,"Asia"
"GHA",1994,16330174,"Africa"
"GIB",1994,29895,"Europe"
"GIN",1994,7544291,"Africa"
"GMB",1994,1036829,"Africa"
"GNB",1994,1113541,"Africa"
"GNQ",1994,487140,"Africa"
"GRC",1994,10512922,"Europe"
"GRD",1994,99405,"Americas"
"GRL",1994,55500,"Americas"
"GTM",1994,10172297,"Americas"
"GUM",1994,142802,"Oceania"
"GUY",1994,758342,"Americas"
"HKG",1994,6035400,"Asia"
"HND",1994,5552625,"Americas"
"HRV",1994,4650000,"Europe"
"HTI",1994,7674911,"Americas"
"HUN",1994,10343355,"Europe"
"IDN",1994,193945272,"Asia"
"IMN",1994,69818,"Europe"
"IND",1994,942204249,"Asia"
"IRL",1994,3590386,"Europe"
"IRN",1994,59725125,"Asia"
"IRQ",1994,19597239,"Asia"
"ISL",1994,266021,"Europe"
"ISR",1994,5399000,"Asia"
"ITA",1994,56843400,"Europe"
"JAM",1994,2513049,"Americas"
"JOR",1994,4395953,"Asia"
"JPN",1994,124961000,"Asia"
"KAZ",1994,16095199,"Asia"
"KEN",1994,26548486,"Africa"
"KGZ",1994,4515100,"Asia"
"KHM",1994,10315376,"Asia"
"KIR",1994,76671,"Oceania"
"KNA",1994,42373,"Americas"
"KOR",1994,44641540,"Asia"
"KWT",1994,NA,"Asia"
"LAO",1994,4740380,"Asia"
"LBN",1994,2974640,"Asia"
"LBR",1994,2012885,"Africa"
"LBY",1994,4855003,"Africa"
"LCA",1994,145247,"Americas"
"LIE",1994,30365,"Europe"
"LKA",1994,17912000,"Asia"
"LSO",1994,1732257,"Africa"
"LTU",1994,3657144,"Europe"
"LUX",1994,402925,"Europe"
"LVA",1994,2520742,"Europe"
"MAC",1994,377960,"Asia"
"MAF",1994,33098,"Americas"
"MAR",1994,26667048,"Africa"
"MCO",1994,30427,"Europe"
"MDA",1994,3691000,"Europe"
"MDG",1994,13066543,"Africa"
"MDV",1994,245000,"Asia"
"MEX",1994,92349147,"Americas"
"MHL",1994,50575,"Oceania"
"MKD",1994,1981703,"Europe"
"MLI",1994,9353385,"Africa"
"MLT",1994,374797,"Europe"
"MMR",1994,42712223,"Asia"
"MNE",1994,611389,"Europe"
"MNG",1994,2280496,"Asia"
"MNP",1994,53380,"Oceania"
"MOZ",1994,15217044,"Africa"
"MRT",1994,2261403,"Africa"
"MUS",1994,1112846,"Africa"
"MWI",1994,9796976,"Africa"
"MYS",1994,19986894,"Asia"
"NAM",1994,1606718,"Africa"
"NCL",1994,189482,"Oceania"
"NER",1994,9151763,"Africa"
"NGA",1994,105355783,"Africa"
"NIC",1994,4520725,"Americas"
"NLD",1994,15382838,"Europe"
"NOR",1994,4336613,"Europe"
"NPL",1994,20867130,"Asia"
"NRU",1994,9863,"Oceania"
"NZL",1994,3620000,"Oceania"
"OMN",1994,2148428,"Asia"
"PAK",1994,119769556,"Asia"
"PAN",1994,2684183,"Americas"
"PER",1994,23619356,"Americas"
"PHL",1994,68236230,"Asia"
"PLW",1994,16806,"Oceania"
"PNG",1994,4770606,"Oceania"
"POL",1994,38542652,"Europe"
"PRI",1994,3649237,"Americas"
"PRK",1994,21577982,"Asia"
"PRT",1994,9991525,"Europe"
"PRY",1994,4651225,"Americas"
"PSE",1994,2366298,"Asia"
"PYF",1994,211579,"Oceania"
"QAT",1994,507095,"Asia"
"ROU",1994,22730211,"Europe"
"RUS",1994,148336000,"Europe"
"RWA",1994,6005095,"Africa"
"SAU",1994,18311090,"Asia"
"SDN",1994,23347885,"Africa"
"SEN",1994,8512173,"Africa"
"SGP",1994,3419048,"Asia"
"SLB",1994,349225,"Oceania"
"SLE",1994,4283621,"Africa"
"SLV",1994,5544945,"Americas"
"SMR",1994,25516,"Europe"
"SOM",1994,7583954,"Africa"
"SRB",1994,7734639,"Europe"
"SSD",1994,5431738,"Africa"
"STP",1994,123973,"Africa"
"SUR",1994,437037,"Americas"
"SVK",1994,5346331,"Europe"
"SVN",1994,1989443,"Europe"
"SWE",1994,8780745,"Europe"
"SWZ",1994,941774,"Africa"
"SXM",1994,NA,"Americas"
"SYC",1994,74205,"Africa"
"SYR",1994,13949697,"Asia"
"TCA",1994,14597,"Americas"
"TCD",1994,6772133,"Africa"
"TGO",1994,4163642,"Africa"
"THA",1994,58901666,"Asia"
"TJK",1994,5679832,"Asia"
"TKM",1994,4115099,"Asia"
"TLS",1994,856684,"Asia"
"TON",1994,95833,"Oceania"
"TTO",1994,1250318,"Americas"
"TUN",1994,8956596,"Africa"
"TUR",1994,57564132,"Asia"
"TUV",1994,9190,"Oceania"
"TZA",1994,29070615,"Africa"
"UGA",1994,19907634,"Africa"
"UKR",1994,51921041,"Europe"
"URY",1994,3201607,"Americas"
"USA",1994,263126000,"Americas"
"UZB",1994,22377000,"Asia"
"VCT",1994,108129,"Americas"
"VEN",1994,21726352,"Americas"
"VGB",1994,18052,"Americas"
"VIR",1994,107317,"Americas"
"VNM",1994,70824500,"Asia"
"VUT",1994,164208,"Oceania"
"WSM",1994,168788,"Oceania"
"YEM",1994,14692686,"Asia"
"ZAF",1994,40558495,"Africa"
"ZMB",1994,8896109,"Africa"
"ZWE",1994,11116948,"Africa"
"ABW",1995,80324,"Americas"
"AFG",1995,17099541,"Asia"
"AGO",1995,14268994,"Africa"
"ALB",1995,3187784,"Europe"
"AND",1995,63850,"Europe"
"ARE",1995,2448820,"Asia"
"ARG",1995,34994814,"Americas"
"ARM",1995,3217342,"Asia"
"ASM",1995,52868,"Oceania"
"ATG",1995,73619,"Americas"
"AUS",1995,18072000,"Oceania"
"AUT",1995,7948278,"Europe"
"AZE",1995,7685000,"Asia"
"BDI",1995,5962058,"Africa"
"BEL",1995,10136811,"Europe"
"BEN",1995,5905558,"Africa"
"BFA",1995,10089878,"Africa"
"BGD",1995,118706871,"Asia"
"BGR",1995,8406067,"Europe"
"BHR",1995,563699,"Asia"
"BHS",1995,280150,"Americas"
"BIH",1995,3843712,"Europe"
"BLR",1995,10194000,"Europe"
"BLZ",1995,206963,"Americas"
"BMU",1995,59746,"Americas"
"BOL",1995,7566714,"Americas"
"BRA",1995,162296612,"Americas"
"BRB",1995,264959,"Americas"
"BRN",1995,297192,"Asia"
"BTN",1995,514877,"Asia"
"BWA",1995,1569094,"Africa"
"CAF",1995,3352767,"Africa"
"CAN",1995,29354000,"Americas"
"CHE",1995,7040687,"Europe"
"CHL",1995,14296613,"Americas"
"CHN",1995,1204855000,"Asia"
"CIV",1995,14540820,"Africa"
"CMR",1995,13460994,"Africa"
"COD",1995,41595744,"Africa"
"COG",1995,2799255,"Africa"
"COL",1995,37441977,"Americas"
"COM",1995,475394,"Africa"
"CPV",1995,389127,"Africa"
"CRI",1995,3510926,"Americas"
"CUB",1995,10906043,"Americas"
"CUW",1995,145139,"Americas"
"CYM",1995,31672,"Americas"
"CYP",1995,855384,"Asia"
"CZE",1995,10327253,"Europe"
"DEU",1995,81678051,"Europe"
"DJI",1995,630388,"Africa"
"DMA",1995,71368,"Americas"
"DNK",1995,5233373,"Europe"
"DOM",1995,7892423,"Americas"
"DZA",1995,28904298,"Africa"
"ECU",1995,11440583,"Americas"
"EGY",1995,63714386,"Africa"
"ERI",1995,3090159,"Africa"
"ESP",1995,39724050,"Europe"
"EST",1995,1436634,"Europe"
"ETH",1995,57309880,"Africa"
"FIN",1995,5107790,"Europe"
"FJI",1995,775498,"Oceania"
"FRA",1995,59541900,"Europe"
"FRO",1995,46040,"Europe"
"FSM",1995,107556,"Oceania"
"GAB",1995,1086137,"Africa"
"GBR",1995,58019030,"Europe"
"GEO",1995,4734000,"Asia"
"GHA",1995,16760467,"Africa"
"GIB",1995,30147,"Europe"
"GIN",1995,7871173,"Africa"
"GMB",1995,1066223,"Africa"
"GNB",1995,1137122,"Africa"
"GNQ",1995,504871,"Africa"
"GRC",1995,10562153,"Europe"
"GRD",1995,100255,"Americas"
"GRL",1995,55800,"Americas"
"GTM",1995,10408489,"Americas"
"GUM",1995,145561,"Oceania"
"GUY",1995,761291,"Americas"
"HKG",1995,6156100,"Asia"
"HND",1995,5709051,"Americas"
"HRV",1995,4669000,"Europe"
"HTI",1995,7819806,"Americas"
"HUN",1995,10328965,"Europe"
"IDN",1995,196957849,"Asia"
"IMN",1995,70070,"Europe"
"IND",1995,960482795,"Asia"
"IRL",1995,3608841,"Europe"
"IRN",1995,60575644,"Asia"
"IRQ",1995,20208387,"Asia"
"ISL",1995,267468,"Europe"
"ISR",1995,5545000,"Asia"
"ITA",1995,56844303,"Europe"
"JAM",1995,2537440,"Americas"
"JOR",1995,4572904,"Asia"
"JPN",1995,125439000,"Asia"
"KAZ",1995,15815626,"Asia"
"KEN",1995,27346456,"Africa"
"KGZ",1995,4560400,"Asia"
"KHM",1995,10653558,"Asia"
"KIR",1995,77730,"Oceania"
"KNA",1995,42891,"Americas"
"KOR",1995,45092991,"Asia"
"KWT",1995,1610651,"Asia"
"LAO",1995,4851923,"Asia"
"LBN",1995,3033394,"Asia"
"LBR",1995,2073482,"Africa"
"LBY",1995,4948798,"Africa"
"LCA",1995,147044,"Americas"
"LIE",1995,30833,"Europe"
"LKA",1995,18074000,"Asia"
"LSO",1995,1761359,"Africa"
"LTU",1995,3629102,"Europe"
"LUX",1995,408625,"Europe"
"LVA",1995,2485056,"Europe"
"MAC",1995,385686,"Asia"
"MAF",1995,32712,"Americas"
"MAR",1995,27075232,"Africa"
"MCO",1995,30691,"Europe"
"MDA",1995,3675099,"Europe"
"MDG",1995,13475400,"Africa"
"MDV",1995,255000,"Asia"
"MEX",1995,94045579,"Americas"
"MHL",1995,51015,"Oceania"
"MKD",1995,1983252,"Europe"
"MLI",1995,9604450,"Africa"
"MLT",1995,377419,"Europe"
"MMR",1995,43237792,"Asia"
"MNE",1995,611712,"Europe"
"MNG",1995,2298039,"Asia"
"MNP",1995,56278,"Oceania"
"MOZ",1995,15759132,"Africa"
"MRT",1995,2327075,"Africa"
"MUS",1995,1122457,"Africa"
"MWI",1995,9909088,"Africa"
"MYS",1995,20495597,"Asia"
"NAM",1995,1655359,"Africa"
"NCL",1995,193816,"Oceania"
"NER",1995,9477333,"Africa"
"NGA",1995,108011465,"Africa"
"NIC",1995,4612228,"Americas"
"NLD",1995,15459006,"Europe"
"NOR",1995,4359184,"Europe"
"NPL",1995,21396384,"Asia"
"NRU",1995,9970,"Oceania"
"NZL",1995,3673400,"Oceania"
"OMN",1995,2204283,"Asia"
"PAK",1995,122829148,"Asia"
"PAN",1995,2739730,"Americas"
"PER",1995,24038760,"Americas"
"PHL",1995,69835715,"Asia"
"PLW",1995,17253,"Oceania"
"PNG",1995,4894276,"Oceania"
"POL",1995,38594998,"Europe"
"PRI",1995,3683103,"Americas"
"PRK",1995,21862299,"Asia"
"PRT",1995,10026176,"Europe"
"PRY",1995,4760850,"Americas"
"PSE",1995,2474666,"Asia"
"PYF",1995,215196,"Oceania"
"QAT",1995,513455,"Asia"
"ROU",1995,22684270,"Europe"
"RUS",1995,148375726,"Europe"
"RWA",1995,5928078,"Africa"
"SAU",1995,18735841,"Asia"
"SDN",1995,24102986,"Africa"
"SEN",1995,8746606,"Africa"
"SGP",1995,3524506,"Asia"
"SLB",1995,359225,"Oceania"
"SLE",1995,4274819,"Africa"
"SLV",1995,5611115,"Americas"
"SMR",1995,25877,"Europe"
"SOM",1995,7704894,"Africa"
"SRB",1995,7625357,"Europe"
"SSD",1995,5459519,"Africa"
"STP",1995,126454,"Africa"
"SUR",1995,443724,"Americas"
"SVK",1995,5361999,"Europe"
"SVN",1995,1989872,"Europe"
"SWE",1995,8826939,"Europe"
"SWZ",1995,960792,"Africa"
"SXM",1995,NA,"Americas"
"SYC",1995,75304,"Africa"
"SYR",1995,14345492,"Asia"
"TCA",1995,15332,"Americas"
"TCD",1995,7000722,"Africa"
"TGO",1995,4274024,"Africa"
"THA",1995,59491790,"Asia"
"TJK",1995,5764712,"Asia"
"TKM",1995,4207840,"Asia"
"TLS",1995,871447,"Asia"
"TON",1995,96076,"Oceania"
"TTO",1995,1255001,"Americas"
"TUN",1995,9113975,"Africa"
"TUR",1995,58486381,"Asia"
"TUV",1995,9230,"Oceania"
"TZA",1995,29960776,"Africa"
"UGA",1995,20550291,"Africa"
"UKR",1995,51512299,"Europe"
"URY",1995,3224804,"Americas"
"USA",1995,266278000,"Americas"
"UZB",1995,22785000,"Asia"
"VCT",1995,108122,"Americas"
"VEN",1995,22188667,"Americas"
"VGB",1995,18427,"Americas"
"VIR",1995,107817,"Americas"
"VNM",1995,71995500,"Asia"
"VUT",1995,168235,"Oceania"
"WSM",1995,170157,"Oceania"
"YEM",1995,15320653,"Asia"
"ZAF",1995,41426810,"Africa"
"ZMB",1995,9137077,"Africa"
"ZWE",1995,11320346,"Africa"
"ABW",1996,83200,"Americas"
"AFG",1996,17822884,"Asia"
"AGO",1996,14682284,"Africa"
"ALB",1996,3168033,"Europe"
"AND",1996,64360,"Europe"
"ARE",1996,2571020,"Asia"
"ARG",1996,35419682,"Americas"
"ARM",1996,3168215,"Asia"
"ASM",1996,53929,"Oceania"
"ATG",1996,75628,"Americas"
"AUS",1996,18311000,"Oceania"
"AUT",1996,7959017,"Europe"
"AZE",1996,7763000,"Asia"
"BDI",1996,6041112,"Africa"
"BEL",1996,10156637,"Europe"
"BEN",1996,6094259,"Africa"
"BFA",1996,10372745,"Africa"
"BGD",1996,121269645,"Asia"
"BGR",1996,8362826,"Europe"
"BHR",1996,578668,"Asia"
"BHS",1996,283790,"Americas"
"BIH",1996,3780378,"Europe"
"BLR",1996,10160000,"Europe"
"BLZ",1996,213676,"Americas"
"BMU",1996,60129,"Americas"
"BOL",1996,7717443,"Americas"
"BRA",1996,164913306,"Americas"
"BRB",1996,265942,"Americas"
"BRN",1996,304699,"Asia"
"BTN",1996,519282,"Asia"
"BWA",1996,1604060,"Africa"
"CAF",1996,3435821,"Africa"
"CAN",1996,29671900,"Americas"
"CHE",1996,7071850,"Europe"
"CHL",1996,14497826,"Americas"
"CHN",1996,1217550000,"Asia"
"CIV",1996,14995249,"Africa"
"CMR",1996,13812472,"Africa"
"COD",1996,42770544,"Africa"
"COG",1996,2879222,"Africa"
"COL",1996,38049038,"Americas"
"COM",1996,488627,"Africa"
"CPV",1996,398773,"Africa"
"CRI",1996,3596732,"Americas"
"CUB",1996,10961012,"Americas"
"CUW",1996,146306,"Americas"
"CYM",1996,33536,"Americas"
"CYP",1996,873423,"Asia"
"CZE",1996,10315241,"Europe"
"DEU",1996,81914831,"Europe"
"DJI",1996,643682,"Africa"
"DMA",1996,71145,"Americas"
"DNK",1996,5263074,"Europe"
"DOM",1996,8029113,"Americas"
"DZA",1996,29411415,"Africa"
"ECU",1996,11683479,"Americas"
"EGY",1996,64933456,"Africa"
"ERI",1996,3116379,"Africa"
"ESP",1996,39889852,"Europe"
"EST",1996,1415594,"Europe"
"ETH",1996,59155148,"Africa"
"FIN",1996,5124573,"Europe"
"FJI",1996,784476,"Oceania"
"FRA",1996,59753098,"Europe"
"FRO",1996,46058,"Europe"
"FSM",1996,108344,"Oceania"
"GAB",1996,1113994,"Africa"
"GBR",1996,58166950,"Europe"
"GEO",1996,4616100,"Asia"
"GHA",1996,17185608,"Africa"
"GIB",1996,30382,"Europe"
"GIN",1996,8132552,"Africa"
"GMB",1996,1096708,"Africa"
"GNB",1996,1159060,"Africa"
"GNQ",1996,523999,"Africa"
"GRC",1996,10608800,"Europe"
"GRD",1996,100796,"Americas"
"GRL",1996,55900,"Americas"
"GTM",1996,10646674,"Americas"
"GUM",1996,148060,"Oceania"
"GUY",1996,761861,"Americas"
"HKG",1996,6435500,"Asia"
"HND",1996,5867849,"Americas"
"HRV",1996,4494000,"Europe"
"HTI",1996,7965553,"Americas"
"HUN",1996,10311238,"Europe"
"IDN",1996,199914831,"Asia"
"IMN",1996,70431,"Europe"
"IND",1996,978893217,"Asia"
"IRL",1996,3637510,"Europe"
"IRN",1996,61583089,"Asia"
"IRQ",1996,20845893,"Asia"
"ISL",1996,268916,"Europe"
"ISR",1996,5692000,"Asia"
"ITA",1996,56860281,"Europe"
"JAM",1996,2561993,"Americas"
"JOR",1996,4716373,"Asia"
"JPN",1996,125757000,"Asia"
"KAZ",1996,15577894,"Asia"
"KEN",1996,28147734,"Africa"
"KGZ",1996,4628400,"Asia"
"KHM",1996,10980273,"Asia"
"KIR",1996,78907,"Oceania"
"KNA",1996,43373,"Americas"
"KOR",1996,45524681,"Asia"
"KWT",1996,1631740,"Asia"
"LAO",1996,4957180,"Asia"
"LBN",1996,3070960,"Asia"
"LBR",1996,2191179,"Africa"
"LBY",1996,5035884,"Africa"
"LCA",1996,149004,"Americas"
"LIE",1996,31325,"Europe"
"LKA",1996,18210000,"Asia"
"LSO",1996,1787273,"Africa"
"LTU",1996,3601613,"Europe"
"LUX",1996,414225,"Europe"
"LVA",1996,2457222,"Europe"
"MAC",1996,393567,"Asia"
"MAF",1996,32102,"Americas"
"MAR",1996,27460603,"Africa"
"MCO",1996,30967,"Europe"
"MDA",1996,3667748,"Europe"
"MDG",1996,13902688,"Africa"
"MDV",1996,262000,"Asia"
"MEX",1996,95687452,"Americas"
"MHL",1996,51401,"Oceania"
"MKD",1996,1989443,"Europe"
"MLI",1996,9856810,"Africa"
"MLT",1996,379905,"Europe"
"MMR",1996,43793310,"Asia"
"MNE",1996,611003,"Europe"
"MNG",1996,2316567,"Asia"
"MNP",1996,59364,"Oceania"
"MOZ",1996,16248232,"Africa"
"MRT",1996,2397245,"Africa"
"MUS",1996,1133996,"Africa"
"MWI",1996,10109789,"Africa"
"MYS",1996,21023321,"Asia"
"NAM",1996,1706489,"Africa"
"NCL",1996,197564,"Oceania"
"NER",1996,9819964,"Africa"
"NGA",1996,110732904,"Africa"
"NIC",1996,4700779,"Americas"
"NLD",1996,15530498,"Europe"
"NOR",1996,4381336,"Europe"
"NPL",1996,21903379,"Asia"
"NRU",1996,10033,"Oceania"
"NZL",1996,3732000,"Oceania"
"OMN",1996,2236666,"Asia"
"PAK",1996,125938339,"Asia"
"PAN",1996,2796344,"Americas"
"PER",1996,24441074,"Americas"
"PHL",1996,71446107,"Asia"
"PLW",1996,17691,"Oceania"
"PNG",1996,5022437,"Oceania"
"POL",1996,38624370,"Europe"
"PRI",1996,3724655,"Americas"
"PRK",1996,22113548,"Asia"
"PRT",1996,10063945,"Europe"
"PRY",1996,4870694,"Americas"
"PSE",1996,2587997,"Asia"
"PYF",1996,219283,"Oceania"
"QAT",1996,522304,"Asia"
"ROU",1996,22619004,"Europe"
"RUS",1996,148160042,"Europe"
"RWA",1996,6115168,"Africa"
"SAU",1996,19131578,"Asia"
"SDN",1996,24786190,"Africa"
"SEN",1996,8974077,"Africa"
"SGP",1996,3670704,"Asia"
"SLB",1996,369469,"Oceania"
"SLE",1996,4282350,"Africa"
"SLV",1996,5671925,"Americas"
"SMR",1996,26209,"Europe"
"SOM",1996,7892389,"Africa"
"SRB",1996,7617794,"Europe"
"SSD",1996,5591114,"Africa"
"STP",1996,128821,"Africa"
"SUR",1996,450036,"Americas"
